-1.401543418306317734e-01,-6.183693860545325105e-01,-1.565406189269843151e-01,5.380666633379675712e-02,7.376332554950965070e-01,3.515800794475136271e-01,-1.717021363251086674e-01,1.036304625227768006e-01,2.837630137144840914e-01,7.501458508822521631e-01,3.958300607427877038e-01,-2.498356083714533063e-02,-2.026615094384918991e-02,-4.456721167902941150e-02,1.434405201374260863e-01,2.068231251513446001e-01,-1.853633024167136434e-01,6.670075518655221858e-01,-6.966765453305865385e-01,-5.559393396416670852e-01,-1.007631745021764641e-01,-8.490295901973855530e-01,9.228721544208531302e-01,-2.155474537536458124e-01,5.424962771248330595e-01,7.785949568342468430e-01,3.166811847875547481e-01,-2.894473595026029189e-01,-1.145665210085477365e-01,-6.850508476875930564e-01,5.052793571499233360e-01,-9.856038567918969928e-01,-2.004774952064383997e-01
2.041410327705684424e-01,2.545839633906882837e-01,8.516757497586707748e-01,4.115819397467709306e-01,-9.841034463545140776e-01,-1.139130543653198657e+00,-2.134687292396637570e-01,3.335274813330132426e-01,3.039636128635640477e-01,-1.046747357802709333e+00,6.437598363739301943e-01,5.201133368071461094e-01,-1.107508003732161184e+00,5.737275808089551885e-03,1.317090643828791485e+00,-1.693446614395546501e-01,6.144602119430263298e-02,3.486529156574685873e-02,-2.837421367800804228e-01,-6.727687079331022835e-01,-5.052132292649217371e-01,-2.858288340949443618e-01,-1.854069175501779354e-01,-4.513082658997287777e-01,8.594778144479974236e-01,-1.891763938959974689e-01,2.880223320123550534e-01,-2.042240065197221677e-01,-4.758759962455924031e-01,-1.193436786212092038e+00,-6.948071090235584668e-01,8.265883844403811853e-01,2.088455047599323822e-01
-1.008829013069694414e+00,8.139620306545667372e-01,4.051946612205848952e-01,-4.171302002401484632e-01,-2.754624294291570501e-03,1.011881257576031201e+00,7.463017936825171450e-01,-2.357198051616382975e-02,-1.612856480909327650e-01,2.587742146094909254e-02,8.471440198639036689e-02,9.481896961999014550e-02,5.976100688543435624e-02,9.489559233360546076e-01,5.674620947010838856e-01,5.282582778257683964e-01,-1.425943687886906119e-01,3.156674174197021121e-01,-1.840565816073587990e-01,-1.578441776365051008e-01,-4.645977099219409934e-01,-3.190720737846237109e-01,5.268062731119567133e-01,2.901992084618894019e-01,6.347221324560903266e-01,-1.299753143859117444e+00,-3.710278781535406023e-02,-2.035060361873425316e-01,-2.486599201738933784e-01,-1.108454352979792307e-01,1.195970014020143468e-01,2.967615630827058482e+00,-2.953653606151824262e-01
2.547432443196387397e-01,3.357276447625794358e-01,2.292392729583175304e-01,1.551087622278924494e+00,-1.178461630268034244e-01,-1.311249346388504711e-01,3.359129766680803153e-02,1.685169850113691081e-01,3.009251933701195814e-01,3.773023603949541283e-01,-3.639880512502050025e-02,-4.039878285900702082e-01,1.478011811072097004e+00,-3.459529921456384050e-01,-9.874018674643471050e-01,2.914154088972462087e-02,-8.523613301116850227e-02,-7.170685831953137190e-02,1.899029775331665948e-01,1.818984794985694931e-01,-3.406098319164480026e-01,8.055039476041370161e-01,-3.153503000674162671e-01,-6.551474557813619093e-01,2.356818759776627137e-01,-5.469716152329546777e-01,-1.606686581447335227e+00,1.206045039538103048e+00,9.918482447427758864e-01,5.587511653064042294e-01,2.235772483819287171e-01,7.905705193126365271e-02,-3.100237433265066664e-02
4.465155302391720649e-01,4.085809569415335130e-01,-5.537234960185739574e-01,8.691985737958986269e-02,-3.596305964158667779e-04,-9.118397472588873898e-02,2.516962198245348836e-01,-1.027971923860757419e+00,1.033867459242374803e-01,2.662401902440804102e-01,1.894034933040415758e-01,-1.017548119091257058e-01,2.947572133004929817e-01,9.505375299807890255e-02,-6.391778708535059694e-01,6.042968515641432559e-01,-6.481885355000188698e-01,7.748608049026298739e-01,-1.345401624747545599e-01,-1.772838771008081460e-01,-1.147961435904503238e-02,-5.448809547187497548e-01,-1.207346818009263245e+00,-8.062984376301598477e-01,-3.070091494074421792e-02,-2.036801828421285487e-01,4.046367590780406559e-02,6.537033236791340851e-01,-9.659050013962615644e-01,-9.218088605344531006e-01,-2.939310053934148792e-01,-8.941882281187989168e-02,-4.510834218839694376e-01
4.962349348497427926e-01,8.220880001533266423e-02,2.917248504317325741e-01,6.980964517881767251e-02,5.626589213095754827e-02,8.829270020300275523e-02,1.716015308241037041e-01,4.746498317557636820e-02,-1.598384975744810421e-01,-4.591961046316107575e-01,4.059459136010275526e-01,5.756374197941672710e-01,1.112192147111999534e-02,6.848112274666301458e-01,-3.046194675135805996e-01,1.659627653728131258e-01,-6.926759368686656870e-01,3.235645113339294388e-01,6.085137834321029393e-01,-5.951835923161661324e-01,-4.700758491776591864e-03,1.038730431443305013e+00,-6.909468919144103882e-01,-2.047408981850069309e-01,3.489880967141102963e-01,2.523375661822677141e-01,-8.947387274279172686e-01,-1.033447108356927213e+00,-8.883204763014142247e-02,1.766060634943147217e-02,3.175321230605955281e-01,-2.179904975984041204e+00,1.561245448905577982e-02
-2.974665155631743205e-02,5.809292755975240530e-01,-1.881628177958804438e+00,-3.297983948975731217e-01,-3.580241857099177305e-01,1.720097423625483568e+00,-2.278584207977211173e-01,-4.610950634327692366e-01,-1.021841735340812823e-01,7.381702500936872247e-02,-1.227216095197404044e+00,-1.065819118697329121e-01,2.189339386586174607e-01,-5.376109320588571272e-01,-2.078887596773466018e-01,6.234363245297409872e-02,-3.397234723185864058e-01,9.246581560800161137e-01,6.238704239328517892e-02,-1.277979381208029119e+00,-6.297065165246318319e-01,-9.556883537299001863e-02,-8.709538147151756338e-01,-4.251454721264978920e-01,-2.203886151950957550e-01,6.612359388767711232e-01,-6.154564691345930649e-01,-8.118228712218496235e-02,-1.180182664958661087e+00,2.593710608215497593e-01,4.740886578491076975e-01,8.376556382505481180e-01,1.761071414539746582e-01
-9.943964314296842300e-02,-1.109210500416326406e+00,-5.220881063586048088e-01,4.833304799539980823e-01,-1.028349589700932182e-01,6.418586573567759412e-01,1.938635537853845847e-01,-9.789459089524433777e-01,-1.342696043732799493e-01,-1.318583573582325641e-01,3.328935293154989816e-01,1.108066502043919821e-01,-2.932655735186202040e-01,-5.865483196318697079e-01,-5.134112080181254534e-01,-7.202605643515589406e-01,4.723589123508359355e-01,3.771700398314219993e-01,-1.936748770281560006e-01,-1.655822746487006503e-01,5.183051711587811639e-01,6.048719037537219068e-01,7.120415947785307953e-01,7.689272906192964330e-01,5.321429287490724303e-01,1.187545417074767004e-03,-4.172732325103927775e-01,-1.624813600794443813e+00,-7.104843526785653562e-01,-1.508449491067790915e-01,-2.375505667566861212e-01,3.001646082665991866e-01,2.013068996819999124e-01
6.046014355495580306e-01,-2.737036683013592264e-01,2.747516516320815394e-01,1.509886632339006995e-01,-5.912185224320317678e-01,5.801705387049663903e-02,5.112230039254164193e-01,1.226174441343749200e-01,6.473682650199044097e-01,-5.786291031117070105e-01,2.626624353801085276e-01,-2.269297754923379762e-01,-1.022783545518212822e+00,6.762418266948203582e-01,2.077026450179980110e-01,-3.292016169127209291e-01,-3.938614072363684215e-01,-3.353294067437641024e-01,3.730850468688785559e-01,6.476390294963612071e-01,-4.816047206040043327e-01,-4.873084609477369988e-01,1.554515013074802443e+00,3.757834944853411518e-01,-1.143719453587089374e+00,8.994438532679818743e-02,8.237762600636251709e-03,-1.545708733576335869e-01,-6.365330416912559075e-01,-2.599117073125898347e+00,4.961857090719212215e-01,-6.793485971981030325e-01,2.842171015552260038e-01
-2.571273896915279855e-01,1.732773526760539862e-01,9.441103613444939979e-01,1.299478322707270150e+00,-6.309906813149036564e-01,-3.794200887786742249e-01,-3.498349941658703277e-01,-4.502648206356815730e-01,6.925695761581897036e-01,5.314962840778232334e-01,2.830002409566795274e-01,3.841101146052581794e-01,1.239661474197333302e+00,-8.563964579168117375e-01,-5.094004424390700114e-01,2.105381088618280550e-01,1.367150465923961944e-01,-6.226483810540526243e-01,-2.555117400327900357e-01,1.400437516237376556e+00,4.979147308987036391e-01,3.224038188135086025e-01,6.852659467335674437e-01,2.354728326401245853e-01,-1.880319323615429750e-01,3.240242487868429944e-01,1.373787308283334618e-01,2.946705461945424154e-01,4.456848956118835137e-01,-3.765650336230750295e-01,-9.885359850735704612e-02,-7.316409159016717956e-02,-5.926006097155908092e-01
