5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
5.000000000000000000e+01,4.051946612205848952e-01,-1.008829013069694414e+00,-2.754624294291570501e-03,5.000000000000000000e+01,1.011881257576031201e+00,-1.612856480909327650e-01,9.489559233360546076e-01,9.481896961999014550e-02,-3.710278781535406023e-02,5.000000000000000000e+01,-6.712145276253541626e-01,5.000000000000000000e+01,-4.834207180583760532e-01,-2.486599201738933784e-01,2.967615630827058482e+00,5.674620947010838856e-01,-1.425943687886906119e-01,4.413055788226623033e-01,-2.620110962109186703e-01,-6.951300260050309598e-02,-2.357198051616382975e-02,5.000000000000000000e+01,5.000000000000000000e+01,8.471440198639036689e-02,1.712515909607308373e-01,-5.775996057661719751e-01,5.976100688543435624e-02,-1.108454352979792307e-01,5.000000000000000000e+01,-3.190720737846237109e-01,2.587742146094909254e-02,-1.578441776365051008e-01,5.282582778257683964e-01,-2.035060361873425316e-01,-2.953653606151824262e-01,5.268062731119567133e-01,-4.037783178144048191e-01,5.289325407134595203e-01,2.312138392606623294e-01,7.463017936825171450e-01,1.195970014020143468e-01,5.000000000000000000e+01,-4.645977099219409934e-01,5.000000000000000000e+01,5.739558593423957911e-01,1.360202549748597001e-01,5.000000000000000000e+01,-1.115527806044263048e+00,5.826582700200383380e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.510599569623102489e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-4.578012899691728532e-01,5.000000000000000000e+01,-3.428035358737467897e-01,5.000000000000000000e+01,-4.171302002401484632e-01,5.000000000000000000e+01,2.901992084618894019e-01,5.000000000000000000e+01,-1.650635915026894773e+00,-1.893082163767630388e-01
5.000000000000000000e+01,-1.565406189269843151e-01,-1.401543418306317734e-01,7.376332554950965070e-01,5.000000000000000000e+01,3.515800794475136271e-01,2.837630137144840914e-01,-4.456721167902941150e-02,-2.498356083714533063e-02,3.166811847875547481e-01,5.000000000000000000e+01,-2.036697264809831376e-01,5.000000000000000000e+01,-1.567569623026552117e+00,-1.145665210085477365e-01,-9.856038567918969928e-01,1.434405201374260863e-01,-1.853633024167136434e-01,-2.198641837449034631e-01,1.928461287866317098e-01,-3.569844378021150288e-01,1.036304625227768006e-01,5.000000000000000000e+01,5.000000000000000000e+01,3.958300607427877038e-01,1.036256327973858055e-01,-4.995421268968650019e-01,-2.026615094384918991e-02,-6.850508476875930564e-01,5.000000000000000000e+01,-8.490295901973855530e-01,7.501458508822521631e-01,-5.559393396416670852e-01,2.068231251513446001e-01,-2.894473595026029189e-01,-2.004774952064383997e-01,9.228721544208531302e-01,-2.730085485433684789e-01,9.956656749259711336e-01,-7.135205217382399878e-01,-1.717021363251086674e-01,5.052793571499233360e-01,5.000000000000000000e+01,-1.007631745021764641e-01,5.000000000000000000e+01,-2.218449188011130113e-01,7.004108718271648826e-01,5.000000000000000000e+01,3.076222505604822022e-01,5.111889415902347578e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-6.964678390743067604e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.069709347816350797e-01,5.000000000000000000e+01,-1.840472104390108887e+00,5.000000000000000000e+01,5.380666633379675712e-02,5.000000000000000000e+01,-2.155474537536458124e-01,5.000000000000000000e+01,-1.367440853151011826e-01,-3.224937902999817918e-02
5.000000000000000000e+01,-5.537234960185739574e-01,4.465155302391720649e-01,-3.596305964158667779e-04,5.000000000000000000e+01,-9.118397472588873898e-02,1.033867459242374803e-01,9.505375299807890255e-02,-1.017548119091257058e-01,4.046367590780406559e-02,5.000000000000000000e+01,3.680802908693534548e-01,5.000000000000000000e+01,1.284459904727976720e-01,-9.659050013962615644e-01,-8.941882281187989168e-02,-6.391778708535059694e-01,-6.481885355000188698e-01,-1.103983004536779555e+00,1.299344723810983704e-01,-8.071169841969492165e-01,-1.027971923860757419e+00,5.000000000000000000e+01,5.000000000000000000e+01,1.894034933040415758e-01,4.871766433372495264e-01,-1.535434279038947782e-02,2.947572133004929817e-01,-9.218088605344531006e-01,5.000000000000000000e+01,-5.448809547187497548e-01,2.662401902440804102e-01,-1.772838771008081460e-01,6.042968515641432559e-01,6.537033236791340851e-01,-4.510834218839694376e-01,-1.207346818009263245e+00,5.866822112087548557e-01,3.641175713889978072e-01,1.144869082793223081e+00,2.516962198245348836e-01,-2.939310053934148792e-01,5.000000000000000000e+01,-1.147961435904503238e-02,5.000000000000000000e+01,6.961594904507735493e-02,-6.584733348719870039e-01,5.000000000000000000e+01,1.143585016018338063e+00,-9.085032602479929942e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-3.800832875290964252e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.646952580244439579e-01,5.000000000000000000e+01,-4.351887082843923504e-02,5.000000000000000000e+01,8.691985737958986269e-02,5.000000000000000000e+01,-8.062984376301598477e-01,5.000000000000000000e+01,2.735507145739211055e-01,-6.095286250725219235e-01
5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01
5.000000000000000000e+01,2.917248504317325741e-01,4.962349348497427926e-01,5.626589213095754827e-02,5.000000000000000000e+01,8.829270020300275523e-02,-1.598384975744810421e-01,6.848112274666301458e-01,5.756374197941672710e-01,-8.947387274279172686e-01,5.000000000000000000e+01,5.380229208195018709e-01,5.000000000000000000e+01,7.592578290451335032e-02,-8.883204763014142247e-02,-2.179904975984041204e+00,-3.046194675135805996e-01,-6.926759368686656870e-01,-3.100658179398801950e-01,1.342526347208847559e+00,2.753074861173620547e-01,4.746498317557636820e-02,5.000000000000000000e+01,5.000000000000000000e+01,4.059459136010275526e-01,-4.780736067520396926e-02,3.446868986308789656e-02,1.112192147111999534e-02,1.766060634943147217e-02,5.000000000000000000e+01,1.038730431443305013e+00,-4.591961046316107575e-01,-5.951835923161661324e-01,1.659627653728131258e-01,-1.033447108356927213e+00,1.561245448905577982e-02,-6.909468919144103882e-01,3.885456135030549984e-01,-1.697631753361124318e-02,2.559480129791209535e-01,1.716015308241037041e-01,3.175321230605955281e-01,5.000000000000000000e+01,-4.700758491776591864e-03,5.000000000000000000e+01,-1.780776856763262028e-01,5.000000000000000000e+01,5.000000000000000000e+01,2.594055773014067312e-01,3.006590419751313803e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-4.746204236249259023e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-6.680381507090027426e-02,5.000000000000000000e+01,-1.228660738982268186e-01,5.000000000000000000e+01,6.980964517881767251e-02,5.000000000000000000e+01,-2.047408981850069309e-01,5.000000000000000000e+01,3.194723032156108755e-01,1.959456476876397790e-01
5.000000000000000000e+01,2.747516516320815394e-01,6.046014355495580306e-01,-5.912185224320317678e-01,5.000000000000000000e+01,5.801705387049663903e-02,6.473682650199044097e-01,6.762418266948203582e-01,-2.269297754923379762e-01,8.237762600636251709e-03,5.000000000000000000e+01,-1.427239757796598285e+00,5.000000000000000000e+01,5.951372983524900739e-01,-6.365330416912559075e-01,-6.793485971981030325e-01,2.077026450179980110e-01,-3.938614072363684215e-01,-2.968999112654950312e-01,1.333805648080896855e-01,3.050338088104889711e-01,1.226174441343749200e-01,5.000000000000000000e+01,5.000000000000000000e+01,2.626624353801085276e-01,-9.448513195317350677e-01,5.000000000000000000e+01,-1.022783545518212822e+00,-2.599117073125898347e+00,5.000000000000000000e+01,-4.873084609477369988e-01,-5.786291031117070105e-01,6.476390294963612071e-01,-3.292016169127209291e-01,-1.545708733576335869e-01,2.842171015552260038e-01,1.554515013074802443e+00,1.721574271477467333e-01,5.000000000000000000e+01,5.271958040363264875e-01,5.112230039254164193e-01,4.961857090719212215e-01,5.000000000000000000e+01,-4.816047206040043327e-01,5.000000000000000000e+01,5.779057758484378304e-01,2.829079859177595857e+00,5.000000000000000000e+01,4.909661535382532915e-01,3.336059088523226496e-02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-7.769005818320900980e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-5.123690331964758649e-01,5.000000000000000000e+01,3.512098747230507079e-01,5.000000000000000000e+01,1.509886632339006995e-01,5.000000000000000000e+01,3.757834944853411518e-01,5.000000000000000000e+01,3.111431430498107775e-01,3.365125093041722582e-01
5.000000000000000000e+01,1.155481507490452656e-02,4.435754866630101101e-01,1.443882164954891190e+00,5.000000000000000000e+01,6.012886445654341827e-01,-1.209562137001656712e+00,-4.013544997903801814e-01,2.556436067805113455e-01,2.825610739458467302e-01,5.000000000000000000e+01,3.521521720602960870e-01,5.000000000000000000e+01,-3.212203047610996398e-01,5.663370000013313588e-01,3.744420510219693687e-01,-1.058092453634036645e-01,7.665950477826684040e-01,4.410961967502630698e-01,6.640376942543539940e-01,-2.389907149174342327e-01,-9.260241794121032433e-01,5.000000000000000000e+01,5.000000000000000000e+01,-7.735839200725637063e-03,1.718636076416854008e-01,-1.391301018669141687e+00,6.865665904829979516e-01,2.709428359717119816e-02,5.000000000000000000e+01,9.641544529924102325e-02,-3.168977640316715250e-01,2.699492641939726933e-01,4.108119900707540295e-01,4.989925412528792986e-02,2.114121822641975568e-01,-1.260961553154113624e+00,1.287945937853697542e-01,-2.207251324208948096e-01,-6.470052579820531058e-01,9.728179373232394012e-01,-2.168811552005330268e-01,5.000000000000000000e+01,-5.958619225080300508e-01,5.000000000000000000e+01,9.410247724026571392e-01,-2.214896850126217842e-01,5.000000000000000000e+01,-5.464451566704797703e-01,-8.473213189388539845e-02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.117382493946932343e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-2.189663551043568024e-01,5.000000000000000000e+01,6.999925434182642237e-01,5.000000000000000000e+01,-4.326099487815672773e-01,5.000000000000000000e+01,5.029323202877841181e-01,5.000000000000000000e+01,-5.872667698820615012e-01,1.955123879954812516e+00
5.000000000000000000e+01,1.101676417121263685e-01,-2.893963666529054263e-02,-4.633366224744064343e-01,5.000000000000000000e+01,1.621126807422690552e+00,4.698435577880868963e-01,4.381355199252648380e-01,-6.766612590525812321e-01,-4.113656161046542192e-01,5.000000000000000000e+01,5.203103996538392950e-01,5.000000000000000000e+01,-4.392140722989708312e-02,5.020001359319085088e-01,-1.434553906600958051e+00,-1.132719554616317542e-01,1.023892652925616265e+00,-2.672575393066145555e-01,-2.259350663640904630e-02,-1.144470998199551115e+00,1.487559123775152869e+00,5.000000000000000000e+01,5.000000000000000000e+01,2.119673169098658383e-01,1.015373729432547112e+00,-1.264676023155823781e-01,-8.678188977130735227e-02,-4.974669420978080070e-01,5.000000000000000000e+01,5.821036056856800922e-01,-4.211564915783032326e-02,4.702664275036703978e-02,2.289512695411365928e-01,1.447326720763645880e-01,-7.180556866941990579e-01,-3.584303699062895698e-01,-6.356959565579996599e-03,-3.134132913991804492e-01,-5.397960489715117882e-01,-1.025207145920041807e+00,3.522343494194146163e-01,5.000000000000000000e+01,2.737357747649818082e-02,5.000000000000000000e+01,5.502103728207722311e-01,-5.437866147738452255e-02,5.000000000000000000e+01,-2.518180814985698790e-01,-6.300733275291485469e-02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,9.166443459777238179e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,8.075666067032867268e-01,5.000000000000000000e+01,-8.750658915087787815e-01,5.000000000000000000e+01,5.658311527005290831e-01,5.000000000000000000e+01,5.778939112987957483e-02,5.000000000000000000e+01,2.206669625617579608e-02,4.476969696514284114e-01
5.000000000000000000e+01,9.014434345865789122e-02,-5.789250507951969327e-02,1.650770455308210316e-01,5.000000000000000000e+01,-1.194790630433595624e-01,-1.514065919085489098e-01,-1.210499138599923530e+00,2.019027680259845858e-01,-1.149964421271588294e-01,5.000000000000000000e+01,4.825073762113696318e-01,5.000000000000000000e+01,2.247880211276074847e-01,3.976858368005958821e-01,1.227446268360144893e-01,7.091320162136108829e-01,2.186075708203786550e-01,-5.285109129458713806e-01,-5.666338905886623145e-01,9.451900659746298450e-03,-1.147141118036787866e+00,5.000000000000000000e+01,5.000000000000000000e+01,-4.779575853533929997e-01,-5.673631869796755822e-01,2.400717889055574150e-01,-6.046590257446922134e-01,-8.651431467838274214e-01,5.000000000000000000e+01,7.308059922764920113e-01,9.352794131458775917e-01,4.696977225810505252e-01,3.349287136056162684e-01,-4.868566370635432072e-01,1.410748672647147206e+00,2.504107043535643284e-01,1.390935697505743529e-01,-1.877477453633706606e-01,-4.379334121676494718e-01,-5.869226686552756478e-01,-5.743973144627954053e-01,5.000000000000000000e+01,-7.147981087726164029e-01,5.000000000000000000e+01,-4.199520827434469750e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.352848493730599788e-01,-4.612369942892413296e-03,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-2.149972029088483561e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,6.776733602113357291e-01,5.000000000000000000e+01,-5.078921608875366367e-01,5.000000000000000000e+01,-1.506459367390790560e-01,5.000000000000000000e+01,3.855530123160503253e-01,5.000000000000000000e+01,5.418352375427367695e-01,5.501547479296009513e-01
