-8.887855899523202652e-01,1.548156580509755020e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-1.014634934127782051e+00,-2.774540388688335746e-01,5.000000000000000000e+01,5.000000000000000000e+01,-1.624222369248740971e+00,-2.767815895781359004e+00,5.000000000000000000e+01,5.000000000000000000e+01,3.549524742891884133e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-2.638055290709693038e-02,5.000000000000000000e+01,-1.256386710989014999e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,9.402177080238760531e-01,2.584101919840656514e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,8.692645867374136637e-02,5.000000000000000000e+01,-3.702607655908811135e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.518233388296062580e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.110515788531625664e-01,-4.706962637902890600e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,8.661152612906301007e-01,-9.809496034357700900e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-2.404789812059521914e+00,-1.839519660034483473e-01,5.000000000000000000e+01,7.214257499750964531e-02,5.000000000000000000e+01,2.444258284686287030e+00,5.000000000000000000e+01,2.652235680295560893e+00,-1.448588870412336638e+00,5.000000000000000000e+01,7.362469610624354788e-01,1.571143852981612410e+00,2.063635846018120890e-01,5.000000000000000000e+01,4.385029725681316992e-01,6.991207399301895276e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,1.223589822133486660e+00,5.000000000000000000e+01
2.769206603431078051e-01,-9.820855390077849023e+00,1.828335188048436574e-02,2.965775990274540502e-02,1.350938673193315467e-02,1.089516130911308972e-02,3.020092093936725328e-02,5.450613729304452926e-02,3.572372168129010761e-02,-8.598378633098275881e-01,-9.379043633420965087e-02,7.318906309583900205e-01,6.976111663466574853e-02,3.485854343008118472e-02,-2.861140800361170258e-02,2.449736301090858423e-02,-2.186450771017845601e-02,8.376071344221301673e-02,9.784654405312041447e+00,-9.141226426836105215e-03,2.684978165737536906e-02,2.334059277356411149e-03,1.256522855538873447e-02,-1.057008801916394514e-01,-3.882246013925676892e-02,6.017141625049305526e-02,5.050783533638988215e-02,6.519629270444349256e-02,-1.163679429082259019e-03,-2.827700346034965617e-02,-1.453420644073069156e-03,-2.868828249365954486e-01,9.632902671372773895e-01,-2.233964885593110305e-03,-2.070190893261552478e+00,-5.599759696720105207e-02,-5.413456910514821141e-01,1.323816014845910320e-02,-3.591414156510174677e-02,1.969047768981870179e-03,2.785214877321966209e-02,5.000000000000000000e+01,4.178608813411216483e-02,-2.031980157342236915e-01,-2.449352521050207621e-02,7.974074748745446986e-03,5.000000000000000000e+01,-4.428647293388245088e-02,-9.320208486075939880e-02,5.332542734899196890e-02,-1.295204488745107553e-02,-5.030111664844000297e-02,-1.445348206789414010e-02,-5.938474646204284536e-03,2.511183470430777831e-01,2.103414194639744578e-02,-5.246319938296637592e-03,-7.950874726892155978e-03,2.063450686665975128e-02,1.488950904958297183e-02,3.017530026729036141e-01,4.182187025031342681e-02,-4.356226417520763783e-01,-1.633248576545756961e-02,3.522088380794016760e-02,-2.832287120460514479e-02,-6.970822980303982737e-03,-5.837524110456129844e-02,-7.253089800127587861e-02,1.057155118391145260e-01,-2.854535593652348172e-02,-6.725693723886061459e-01,-4.154753385420416681e-03,6.217564312277004679e-02,7.216966514631079077e-01,4.058235674170207821e-03,5.332696276477297270e-02,4.587972109055107883e-02,8.315389055080479874e-01,6.595486558466191473e-01,5.000000000000000000e+01,-1.285944660187699817e+00,-3.525008324463124953e+00,-5.358789366962383172e-01,-1.221771853409359468e-02,-1.949300980870866812e-02,9.623975145373041273e-02,-2.838592170236502003e-03,2.728448734592365393e-02,1.174658283355932004e-01,1.111630322268986282e+00,5.000000000000000000e+01
5.000000000000000000e+01,-3.405628953964928013e-02,-9.711078510955641008e+00,-6.821763374896042814e-03,2.756489051767605294e-02,3.285802408485639925e-02,1.918786202491493814e-02,-2.180018469511486520e-02,1.560519237935522989e-02,5.000000000000000000e+01,-1.199085887631170522e-01,5.000000000000000000e+01,-6.043067073046404919e-02,5.231394939955363865e-02,5.171493826733697223e-03,3.993800798627742538e-02,-5.456336236053174749e-02,4.860549326356766037e-02,5.000000000000000000e+01,-3.125614017851579413e-02,2.490405664636064637e-02,-2.732106826659306750e-02,-6.781715863452628112e-02,2.089882906833931409e-02,3.473802172657582121e-02,-6.134209345732382496e-02,-1.258298674098120087e-02,-1.010056520340634756e-01,-1.136975755109485703e-01,-4.489991499830806553e-03,6.972028098998045778e-03,5.000000000000000000e+01,5.000000000000000000e+01,2.860201438982322431e-02,5.000000000000000000e+01,2.323928498587437674e-03,5.000000000000000000e+01,-8.552334610147915850e-02,3.983607132193450751e-02,-4.248044220714279617e-03,-4.501290296813109659e-02,5.000000000000000000e+01,1.790472768318426278e-01,-8.075765996336543850e-02,7.718277805956647725e-03,4.509834788580979748e-02,5.000000000000000000e+01,3.993978626230072770e-02,-9.782874507503007064e-03,1.960391941726309997e-02,2.056634115011540115e-03,2.186740907642769835e-02,6.342492017069764620e-02,-7.833035271507199717e-05,5.000000000000000000e+01,-2.778864125418028380e-02,-1.567802425431040481e-01,1.676035488999366024e-02,8.345780937700967780e-03,2.536261010647182859e-02,5.000000000000000000e+01,3.498532053391707058e-02,5.000000000000000000e+01,-8.855141942702299263e-02,8.715298233424888588e-03,9.465963427937601352e-04,-4.014751055317683157e-03,1.999783452290642208e-02,-3.831212761058095523e-02,9.891965797945338756e-02,4.282328378630571170e-02,5.000000000000000000e+01,-1.195206962762284005e-02,-5.149871302422241032e-02,5.000000000000000000e+01,-1.252207010362842987e-01,7.694193188248368842e-02,-9.076739063203002195e-03,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,9.287185833224850806e-02,6.935018100706930033e-02,2.314993010518246463e-01,6.434477077868622219e-02,5.918759181428268762e-02,-5.845697270879391533e-02,5.000000000000000000e+01,5.000000000000000000e+01
5.000000000000000000e+01,-9.529564004044677183e-02,-3.377187782638277781e-03,-9.823866432552547323e+00,3.803791968002084856e-02,-6.319428516340362678e-02,-4.952695481850352688e-02,-1.210122607506781273e-01,-4.186378983938896653e-02,6.387184097243774339e-01,-2.289582927967471690e-02,5.000000000000000000e+01,-2.542391780748054497e-03,2.035768105647307868e-02,4.899997563229992886e-02,-6.479425105038426336e-02,-5.866805000183222818e-02,-3.340375929958028928e-02,5.000000000000000000e+01,1.113785876851001860e-01,6.322471337156961024e-02,-5.793615844973960122e-02,-1.368926629987668800e-02,-5.831347447661529119e-03,1.073093406442127314e-02,-6.612017952079428298e-04,-3.467087301867666921e-02,6.163972576481500237e-02,1.278955173867445116e-01,-3.150656985745832472e-02,2.849323394770162179e-02,-9.773939550017807232e-01,5.000000000000000000e+01,-1.827060906535990167e-02,5.000000000000000000e+01,-1.301960709136718367e-02,-1.355487674269084453e+00,2.153724119369729295e-02,2.225122325218422542e-02,5.001649711182534069e-02,-1.657184069320627798e-02,5.000000000000000000e+01,-1.132313766307288389e-01,1.233189138107421753e-03,-6.121627300738809868e-02,8.468972913231084462e-03,5.000000000000000000e+01,7.349413101670575210e-02,6.179339948430110111e-04,-2.700923458718913484e-01,-1.279472697352495580e-01,-2.198647642812679229e-02,-4.568839181740896871e-02,-2.302640770392018130e-02,4.591078777189609716e-02,-7.039551978068288307e-02,1.961059807028964902e-02,-2.835296107283998002e-02,1.958648553842859061e-02,6.815889501923758087e-02,5.000000000000000000e+01,-2.702597116113243658e-02,2.023041324893018800e+00,2.713203267370506780e-02,1.471948756019215987e-02,4.843145225356462746e-02,4.002026186937638480e-02,7.141672690532829652e-03,-4.306254035828740306e-02,1.363636793551904203e-01,6.264816700809187899e-03,5.000000000000000000e+01,1.557500899911230287e-02,-4.937326977290796420e-02,5.000000000000000000e+01,-4.087322170342672090e-02,1.889785270396966699e-02,8.995073716466574568e-03,5.000000000000000000e+01,-3.324259365468588800e+00,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-2.088057709645387700e-02,9.943969544832062524e-02,-2.044512353559349918e-02,9.310945320603003506e-02,-3.394073218211216686e-02,6.718168028030029743e-03,5.000000000000000000e+01,5.000000000000000000e+01
5.000000000000000000e+01,-2.107844855110884916e-02,-5.075961240180885264e-02,-1.404569026936519291e-02,-9.821676566314835100e+00,-2.535189527783985111e-02,-5.136110213857460194e-02,6.577910941572012379e-03,6.721953211306121168e-03,1.256154514103453135e+00,-1.272213564433144761e-01,5.000000000000000000e+01,-1.035023961733411019e-01,1.758562459677035558e-03,-7.806314817907673842e-02,-2.350604663443278675e-02,-3.254082153470785280e-03,-9.087674828691413853e-02,5.000000000000000000e+01,-2.921986355142675018e-02,4.348104505070056469e-02,-1.349894098386458623e-02,2.991051918323694297e-02,-2.910783287596532126e-02,-6.062183476416763833e-02,-5.931187188172518804e-02,-9.509539399628752845e-03,2.931211736717891092e-02,-3.377601361278458059e-02,-5.873917673218517765e-02,-7.866524787800587004e-02,9.498130857553139794e-01,5.000000000000000000e+01,-1.071753136962999564e-01,5.000000000000000000e+01,1.746559030907328738e-02,7.307863020665851528e-02,-3.964842301395959251e-02,-4.773093853018001154e-02,-6.193131102546028943e-02,-7.644746173576651149e-02,1.444883205876266397e+00,-4.421978159286105159e-02,-5.334070501798558739e-02,-3.266109914271198705e-02,4.635241349484692935e-03,-6.700786094386145253e-01,6.651237525552701133e-03,-2.570065431720306229e-02,6.479637116246990229e-03,6.775572346607239109e-03,3.752228556092821778e-03,-7.038912936320226854e-02,-6.038226023390464575e-02,4.711686225768214609e-01,8.000722174750739529e-04,-6.203996762210636090e-02,-9.649420657501778242e-02,-1.694573880936495192e-02,4.208864579150317642e-02,5.000000000000000000e+01,4.018013988183335300e-02,3.444829105479853215e+00,-1.015295045182278422e-01,-1.334301944531813278e-01,-3.609574803972803725e-02,-6.176928963638753795e-02,-9.805499918729541908e-02,5.177408278780307183e-02,2.311896550683475993e-02,1.379672149130861149e-02,1.011733444861704356e+00,-7.651058056740557556e-02,-6.488057386349084521e-02,2.408448706657012384e+00,2.056177505543271486e-02,-4.186029645888332540e-02,-2.838587907047495501e-02,5.000000000000000000e+01,2.867795028567048932e-01,-2.734129671491548619e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-2.404868859363019570e-02,-1.793619266835194681e-02,-3.937834398627342719e-02,-8.114527983098072939e-02,1.215398781191390394e-02,-2.689041754295414845e-03,5.000000000000000000e+01,2.690395081405702271e+00
5.000000000000000000e+01,-7.988881280984957978e-02,-8.100010637655634393e-02,1.843580958425039204e-02,-7.303327637378250956e-03,-9.805285025764325368e+00,-1.450596765347466136e-02,-1.627642446747087218e-02,2.767899094327201312e-02,5.000000000000000000e+01,2.252560301975066112e-02,5.000000000000000000e+01,2.874654005881414551e-02,1.458925787610571012e-01,-3.433262625834197085e-02,3.850956962116063031e-02,2.380374870588303042e-03,-7.644861961715336551e-02,5.000000000000000000e+01,-5.981480405471628625e-02,-7.615211539733048388e-03,-4.845669940899282463e-03,2.942245391263502777e-02,4.889407631974047180e-02,3.278468243537076450e-03,-1.145536871670940320e-04,-3.488360733632441674e-02,2.318888342276151371e-01,-3.604445121578535999e-02,-5.945037110644181555e-02,4.822440094192713411e-02,5.000000000000000000e+01,5.000000000000000000e+01,-3.356915281251405224e-03,5.000000000000000000e+01,1.652991418721469138e-02,5.000000000000000000e+01,2.351497647295172633e-02,2.655721636699475471e-03,-6.480696325251145140e-02,2.724633361026709832e-02,5.000000000000000000e+01,5.791037434307725815e-03,-2.650720717551231613e-03,-8.942777275255632541e-02,-4.862544338904655622e-02,5.000000000000000000e+01,2.579192754763277515e-02,-2.677457482318217064e-02,1.756595752514446968e-02,6.520702367254886840e-03,3.297985782013254652e-02,-1.444613832915566179e-02,-1.396004266183812573e-03,5.000000000000000000e+01,5.897698663711039430e-02,-9.345438021149253538e-02,-1.982976211089219898e-03,-8.618984431869184185e-03,2.362695734829022010e-02,5.000000000000000000e+01,-4.052686686994072854e-04,5.000000000000000000e+01,-8.946711140402451370e-03,-4.231279881157729017e-02,-2.016934379372764194e-02,1.207405986315426318e-02,-8.604353468168178184e-03,3.908303669138130099e-02,6.144238808988340683e-02,-6.489191338640815099e-02,5.000000000000000000e+01,7.720343197856868733e-02,-5.666778798468284639e-02,5.000000000000000000e+01,2.404181508139257434e-02,-3.053343371991612890e-02,5.120605131443137226e-02,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-1.879087049780155247e-03,1.019483980758585789e-01,5.089986654071441269e-02,7.588408902594344146e-04,8.557570980186790521e-02,6.211689202324228824e-04,5.000000000000000000e+01,5.000000000000000000e+01
-1.715950302049406906e+00,-4.711833904568709513e-02,-8.991390025539329478e-03,7.443439659469633027e-03,3.512230501080544631e-02,-1.264452051834910329e-01,-9.850888938756094504e+00,3.045942599015200730e-02,4.423422856301491984e-02,5.770549486437142050e-01,-3.118565068825338016e-02,9.348233876637054296e-01,-2.395822648723518536e-02,1.415751788599573478e-02,-3.408505816073483137e-03,-6.136603041603805320e-02,2.431555344252001732e-02,8.058947006948107353e-03,-1.213801208416922961e+00,-3.181020877328023105e-02,4.853208964987276025e-02,-4.508766470714137276e-02,-3.198799325060156656e-02,1.148820200674053812e-02,3.777969756563809983e-02,-7.146066272409113893e-03,3.049168307394894972e-02,7.213510750801142846e-02,2.939570439699012994e-02,1.977186967858837394e-02,-3.339850626510565326e-03,4.639656391267830693e-01,-8.132245401980254806e-01,-2.504786519500905653e-02,2.873252101983929732e-02,-2.017232335745703514e-02,1.000000000000000000e+01,-3.439472245846173989e-03,1.729271855095432242e-02,1.906395479241787278e-04,-2.944281839068035866e-02,-3.139312829876030331e-01,-7.241947852363925242e-02,-3.271338331817019024e-02,-1.198886834775554112e-02,-1.886764680535206809e-02,-1.100102552590809912e+00,-2.323962561339459887e-02,1.147421235155028640e-01,-3.218583763761432431e-02,-3.374382121201141994e-03,3.377459889807520044e-02,-7.999409190498485422e-02,1.810963878116905040e-02,4.643396251035514233e+00,2.024143814706590334e-03,2.860664521754269218e-02,-2.476374520038103141e-02,-8.608064424982962703e-02,-1.505470329711576169e-02,4.471329927249340086e-01,6.694947412875246195e-02,-1.000000000000000000e+01,7.393580564904343212e-03,1.830208365580122953e-02,-1.000723398002611036e-01,3.943127001163931888e-02,3.271731696496314734e-02,3.818371945149216101e-02,6.666770594246358705e-02,2.225866617964185334e-02,-1.963556347841940997e-02,2.549092544339329192e-02,-5.342424605888421163e-02,6.309332872181532270e-01,1.456253249634861802e-01,5.996548098335107574e-02,-5.661410163948172453e-02,1.240384423206501774e+00,1.273075842247198164e+00,-7.893500701087036164e-01,-1.140871642395120178e+00,2.808128702790865239e-01,-1.134343662269580166e+00,-2.550041079868534469e-02,5.409893853838474570e-02,1.812314870846398057e-02,-1.647091688694696243e-02,7.182782543170905531e-02,-4.843831280125506650e-02,1.104355054018047788e+00,3.869814169211615029e-01
1.407918833529565594e+00,3.557360246839889883e-02,-3.352888362037312331e-02,2.759142214451365191e-02,9.413546408997948423e-02,6.692513667335082961e-02,4.888422029329650420e-02,-9.684988950542308572e+00,7.401321797923234025e-02,3.601534769560657878e+00,1.620838831493745524e-02,5.394707364297658403e-01,-2.600804871188921660e-02,1.353100392469634983e-01,1.714503177203065970e-02,1.130702303309647936e-03,2.686931682674598490e-02,1.450344222871222024e-03,-2.743808224535924066e-03,-2.323679406456164234e-02,6.257165918361339008e-02,-4.219497897186914176e-02,3.040361324841618293e-02,-2.687232424694526930e-02,4.226197595869116835e-02,-8.444953808631300296e-02,1.056264962451470418e-03,9.223928343654361206e-02,-1.647887388606598252e-02,-6.773051830443552190e-02,-1.236948926321983395e-02,-8.302183344773311768e-01,-1.914270792110160713e+00,1.449659283537640952e-02,1.268121160440911221e-01,7.380586522885480838e-02,-4.770430789421494566e+00,3.227599478127112648e-02,7.787234755908549813e-03,5.106393694636950087e-02,-2.724984473162529730e-02,5.000000000000000000e+01,3.145288208642965655e-02,5.587384696283745344e-02,7.602863668876826131e-02,-2.101839264794623519e-02,5.000000000000000000e+01,-7.709386676738963842e-03,-2.615799581716559546e-02,-7.390936348193941421e-03,-6.486067699613226600e-02,-7.940846597894880843e-02,-3.573007956728892209e-02,6.183413393207808084e-02,-1.763852259828663505e-01,-5.354925986591484860e-02,3.525864632240720969e-02,3.708440213651723744e-02,-5.469579631335211994e-02,5.142542007525024300e-02,9.310435052554745239e-01,3.104838100015575031e-02,9.614262375780495695e-01,7.324999499837885931e-03,-2.758636835077420916e-03,2.976504245482262945e-02,-2.607163170483987880e-02,-4.417802569232597010e-02,7.337426676544132886e-02,-5.868572506680778261e-02,7.963490368294860039e-03,-1.196503836460638626e+00,-7.131445445756315685e-03,-2.837587315672978824e-02,7.192604513788857235e-01,1.149056871102940944e-03,1.029363807615278903e-01,3.118237969747512245e-02,-1.579634609265157197e+00,-8.671323852829354584e-01,5.000000000000000000e+01,-5.037720468592533640e-01,6.391317188063994514e+00,4.178354069986666142e-01,-6.295708325743369247e-04,2.813086084330144315e-02,3.976235616380784099e-02,3.114939142753199788e-02,-2.240080775557358808e-02,1.883991706356198670e-01,8.123245354979108379e-01,5.000000000000000000e+01
5.000000000000000000e+01,-8.195723695160608835e-02,-1.194527841936728063e-02,2.689172339260206129e-02,1.286190486057379179e-01,-8.599486255018432002e-02,-6.856395668351478179e-02,-8.813780244660340824e-03,-9.856865344314579502e+00,-7.497335418311409927e-02,4.304815416846872328e-02,5.000000000000000000e+01,-4.931449619818411428e-02,9.923767653779634601e-02,-5.166835990765838126e-03,-4.106574777160206663e-02,-2.034173597612854920e-02,-8.414874790189069698e-02,5.000000000000000000e+01,-2.421486967421906944e-02,2.019002348524472079e-03,-7.547374436333897929e-02,-2.742697703320454497e-02,3.793434289906942591e-02,5.484587427822750286e-03,-6.528744477720314909e-02,-2.714901969274851386e-03,4.334798565314117169e-02,1.162968548147291130e-03,4.615923775476018544e-03,4.711189897286259531e-02,3.200219618101467489e+00,5.000000000000000000e+01,4.343695605047807190e-02,5.000000000000000000e+01,-5.219898044671510834e-02,1.219068264027256543e+00,-1.187266542858536091e-02,-6.701614881480438823e-02,4.319729390885700820e-02,-1.942401612268058325e-02,2.674993178002828542e-01,-1.063923503802120633e-02,-5.850992863073016526e-02,-8.894695702554309205e-03,-4.783357027890691032e-02,1.115662319548271775e+00,4.492776632295795991e-02,-5.309363489544868808e-02,-1.079253266971268027e-01,-4.926822832635866477e-03,1.000590505349767227e-02,7.151185803938355130e-03,-2.548160024079511310e-02,1.758259542434992273e+00,2.062465975140993779e-02,-6.084928496578262402e-02,-1.826813569151787275e-01,5.618068443042263660e-02,-3.428889442066000715e-02,5.000000000000000000e+01,-5.857939562050509114e-02,4.012663349213105413e+00,-1.708101444225886348e-02,3.747448828012071853e-02,-1.267267212453386249e-01,-6.949764926622965799e-02,-1.039405083140677692e-02,-6.355669564325601428e-02,6.442282926676812238e-02,-5.985369232884891338e-02,5.000000000000000000e+01,1.507412043893073018e-02,5.733149151374468400e-03,5.000000000000000000e+01,7.467417896543240841e-02,-4.131944230187206690e-02,-8.360644642205339663e-03,5.000000000000000000e+01,2.489463951639779293e-01,-2.137870196014636515e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.387071909468445219e-02,-2.410777164725433699e-02,1.853522937737775780e-02,8.081284035963781642e-02,-4.793964221122233582e-02,8.631924662225987088e-02,5.000000000000000000e+01,3.533914945619520132e-01
5.000000000000000000e+01,1.671456715263459070e-01,5.000000000000000000e+01,-4.962241679219844270e-01,1.617651055276029259e+00,5.000000000000000000e+01,5.562149452655270609e-01,-6.782523034074956492e-01,1.753204556346673382e+00,-4.814527801309755883e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,9.181587903315973076e-01,5.000000000000000000e+01,-3.459652227296868610e+00,5.000000000000000000e+01,5.000000000000000000e+01,-1.772548129548972895e+00,1.602048239968497878e+00,-3.239901647219903813e-01,5.000000000000000000e+01,5.000000000000000000e+01,-2.755342056820514696e+00,5.000000000000000000e+01,-1.297232767634374451e+00,1.876335427486634844e+00,9.787553553304267906e-01,-3.312496304791195723e+00,5.000000000000000000e+01,-1.122301188267750688e-01,5.000000000000000000e+01,-4.953539288421847098e-01,5.000000000000000000e+01,-4.098929610335808049e-01,4.799050715556012925e+00,5.000000000000000000e+01,-3.756678779280551161e+00,1.780962848570389612e-01,5.000000000000000000e+01,-1.049070947458311975e+00,1.318685913879919624e+00,3.557753165174699743e-03,-1.425220331005196961e+00,-2.507592409554550983e+00,1.938379410027224470e+00,5.000000000000000000e+01,5.000000000000000000e+01,-1.734860487438434629e-01,-2.007906689139022371e-01,4.517261939473841137e-01,5.000000000000000000e+01,2.814923355612760858e+00,-1.231605138685321954e+00,2.533208046967069249e-01,-2.718251418901093786e+00,5.000000000000000000e+01,5.000000000000000000e+01,-1.666597706503883392e-01,5.000000000000000000e+01,-2.973694066244294998e+00,-2.293563121587693932e+00,5.000000000000000000e+01,-4.467882056636493515e-01,-9.940690833484090438e-01,-1.630891388433730604e+00,5.000000000000000000e+01,-7.006972256935874999e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-4.775417656907424147e-01,-2.339904475161741493e-01,5.000000000000000000e+01,3.798775604937590256e+00,-5.662962315066408792e-01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,5.000000000000000000e+01,-1.685317850452637545e-01,2.082363210228389327e+00,-3.616472833187898694e-01,-7.769882291314857969e-01,-9.897582397274810873e-02,5.000000000000000000e+01,-5.608565029506361599e-01
