1.021976274588652644e-01,-1.873444755432190217e-02,1.009164190920086357e+00,-6.402035351762115356e-01,7.437754745256992539e-01,4.836930055022276576e-01,-8.945825583751106092e-02,-4.084321510525945054e-01,3.852361287292786485e-01,-3.513150766499942290e-01,-3.894363815950695473e-01,-3.648810946161860080e-01,-1.871115249371704259e-01,7.126983942532472138e-01,-5.744202811785794616e-01,-1.584640866914153401e+00,1.307042077939356339e+00,-1.297105549082654630e+00,-2.977468834248800933e-01,1.255849516662370213e+00,-3.007039640887430587e-01,7.314948656753024192e-01,2.482551885181358275e-01,1.350301467533135513e+00,-1.964167539948686647e+00,3.697602278387492891e-01,-3.312230974970666320e-01,-1.941838205488409352e+00,-1.151584849599875282e+00,-1.151998661219917564e+00
3.948832919903556005e-01,-2.043742837187242589e+00,-2.403054341071208189e+00,-3.900595310062260346e-01,-1.452500356188678232e+00,1.431953854236750256e+00,8.026904758126042483e-02,1.264104513671581165e+00,1.008663009209070260e+00,-2.314716310508915242e+00,-4.490454623846630300e-01,1.825241588062408993e-01,-2.167722812229004425e+00,5.736563740829928593e-01,2.144422930660817295e-01,8.752116445472840622e-02,-6.987479867084562812e-01,1.013041488756253772e+00,-1.090166860556088135e+00,-5.990909888758120250e-01,-2.057324510014199304e-01,4.488312173809422267e-01,2.948944436187864726e-01,-2.020940083211009597e+00,5.872994839303952164e-01,5.904513175178407458e-01,3.487607465702080134e+00,1.868497777760512735e-01,-6.216647957109223688e-01,2.855659859452240878e-01
-1.681612900129799026e+00,-1.489817985429057856e+00,-9.890937486630765108e+00,5.649361358063893085e-02,-2.503463014595596281e+00,-2.976752717905165393e-02,-1.193994723930848212e-01,-3.076068725802839215e-02,-1.437503041242784718e+00,3.400959004122890150e-02,-8.779111065947438342e-02,1.991491031477297335e+00,2.134761152913920018e-02,1.529992406489332657e+00,-3.435698602342345809e-01,9.130148329975334640e-03,1.003068625112925272e+00,-1.068169369806806074e-02,-1.300570214345895224e-02,-1.416437012072849222e-02,-4.189109536433073544e-02,-1.049806757770425369e-01,-3.981159031578403867e-02,-4.213161413590196247e+00,2.509907341177725626e-01,-7.590709596880135246e-01,-1.492457368182827926e+00,-4.354332909833399934e-02,-2.302087371375588276e+00,-6.153499935200056753e-02
-1.911476492951435624e+00,-1.851406029119935237e+00,2.124466162275976400e-01,-9.875099417156752324e+00,2.170816981105788412e-01,-1.204442477091994049e-02,-2.230609085261512844e-02,-1.661358310214416656e-01,-1.229271596534160932e-01,-5.283492241383176691e-02,-9.701357996998054289e-02,-4.040756159645131351e-01,-1.011546114931351215e-02,-9.263075569389319641e-01,1.836517437105374295e+00,4.934474725219880568e-04,5.019896986685101758e-01,-6.587063003846443943e-02,7.681173042003645694e-03,2.270172254175130411e-02,-1.028234871898143880e-02,-9.301616868736155286e-02,-6.158389037433714686e-02,-3.988669251315492548e-01,-6.855114430127587921e-01,-1.263398648273437730e-01,1.886564513495454509e+00,-8.383468359854109875e-03,-2.088047871477770823e+00,-6.512438225773735656e-01
1.948682502975643382e+00,5.606315569042364944e-01,1.257240775722050508e-01,1.891501257068351760e-01,1.397170179647317267e+00,-1.098367750058006909e+00,3.029916927223829104e-01,5.016496334279663127e-01,-4.730101707975538639e-01,1.863232553234133171e+00,1.279971699222749448e+00,-3.794847370322536606e-01,-3.062137330452713302e-02,-1.353818255625752087e+00,2.255477333615477642e-01,-4.387026455684046033e-01,-1.264536192073508758e+00,2.173452159575239406e+00,1.322220700913346647e+00,1.538501928803902352e+00,-1.649894275671645705e+00,-3.949472374950755427e-01,-3.636177618887495577e-01,-7.364776647060151671e-01,-3.010146270931234991e+00,-3.516713268822785898e-01,1.426988648844865759e+00,-9.772307260779662663e-02,-3.656336838031722380e-01,-2.936053380441147609e-01
1.800001236130791105e+00,-7.351924075651513624e-01,1.808156271445952590e-01,1.491735214900452057e-02,1.207757111410254769e+00,-9.892678032250657338e+00,4.722429101352881853e-02,-1.273351451563614622e-02,-1.165594506648735124e-02,9.064990369988963625e-02,2.203015424869774960e-02,-1.967076758485243548e+00,3.816592615031297320e-02,-1.257000203925890292e+00,2.159538409671219572e+00,5.620007967350381869e-03,1.269712054407442725e+00,-4.499090116019429167e-03,-5.818785127074412034e-02,-4.606397209474213245e-02,5.783628673503429796e-02,1.354931779425526265e-03,-3.000180009704190784e-02,-3.106713871428767870e+00,-1.432128641175277606e-01,2.960590826808823905e+00,-8.021233616348513173e-01,-8.670532393501351187e-03,9.852665015136496951e-01,-3.279993514284526568e-01
1.066420150439338077e-01,1.957057294561825866e+00,3.788275751479130982e-02,1.766505165679428755e-03,-8.992094845681133375e-01,-9.720992724737943791e-02,-9.819346194573059350e+00,-2.063997120734796867e-02,-1.222836432435521203e+00,6.136141667271931971e-02,-3.604417470186570965e-02,-4.921014068394919949e-01,4.815678563330558215e-02,1.203663029105310533e+00,-9.455305738502349788e-01,2.583141834900016479e-03,-5.040373843759033967e-01,-1.343946399708793524e-02,3.034495422092673908e-02,1.324886338845240874e-02,5.672886622834365233e-02,-1.096130081413304452e-01,-4.136905637591384299e-02,1.130827887445110952e-01,-1.190652430062579675e-02,-2.469125810286187106e-01,-8.305793284015226818e-02,1.187708690724252093e-02,5.265213289508540173e-01,-1.617242914670446785e+00
-2.893900723436052536e-01,-7.972290550067268056e-01,1.100312685918979488e-01,3.043981806633746720e-02,4.705623111835240957e-01,4.106720016674786887e-03,1.864841551343436599e-02,-9.922053324912612382e+00,3.173321787262127769e-01,4.230771100020949693e-02,4.797811545434139263e-02,-6.168160501069138713e-01,7.694109570050287894e-02,-1.187655582569414392e+00,-2.621098350081020989e+00,6.580438806651629779e-02,-1.010380517088726560e+00,-1.194981540164396019e-02,2.587057777951841039e-02,-3.026289808095812550e-02,-6.083912440896178855e-04,-1.552078766621303686e-03,2.675781756892854635e-02,3.690625845505264735e+00,3.284451875498564988e+00,-2.611402378719965191e-03,1.066127751933363843e+00,9.150030750039039873e-02,-3.295578862073301751e-01,1.164683464210860997e+00
5.494394501756518778e-01,-3.679930805894660484e+00,7.090747452820393981e-01,2.319710681707233269e-01,-4.365917446235818566e-01,2.031712399878314201e+00,1.023930037289406236e+00,3.265163389530066351e-01,1.762490731780638475e-01,1.004343458701975500e+00,1.184860541553615754e+00,4.493331370609320863e-01,-5.664612921472433893e-01,-1.409003023506017582e+00,2.071293791410989960e-01,-2.122290461976782616e+00,-9.426770852306975979e-01,-8.604113300801035091e-01,3.754925542841388575e-01,-1.185030609126241030e+00,2.000416090031507999e+00,-1.866857602785672476e+00,8.600535928260670815e-01,3.123594984515057349e-01,1.758680590612898165e+00,-1.293780955538620825e+00,-1.314550813925621675e+00,-7.927515893385554957e-01,8.304643909804887425e-01,-1.828064462715148220e-01
2.954385051639732418e-01,1.816142610369250621e+00,-2.839470402019863074e-02,1.583807036332269668e-03,-1.570710076251551346e+00,4.180629818213659615e-02,-7.686023401297284452e-02,9.493997106257251808e-03,-3.990984239454163252e+00,-9.779852075125310407e+00,9.646470273142708843e-03,8.674618463881933472e-01,4.088787475024879825e-02,-2.786247968162572697e+00,-2.933645559354089105e+00,2.906144320329068220e-02,4.912560093186290992e-03,-1.070226638243057943e-01,2.599428213868439086e-02,-1.759115896341407678e-02,1.819112411650884026e-02,-5.662235417200089244e-02,6.895920627996576791e-02,-8.064325227697441978e-01,4.859976638671537619e-01,1.453872459388452665e+00,-1.332887756218446018e+00,-2.486768360482394594e-02,-2.447162503032553449e+00,3.574077888796352465e+00
